26.0536,10.764,12.6067,10.2742,11.6939,17.587,13.3262,8.70714,7.1221,10.7379,33.6449,29.1554,0.153985,1
24.2944,12.6067,10.2742,11.6939,17.587,13.3262,8.70714,7.1221,10.7379,10.2452,34.5748,26.5672,0.301409,1
22.3364,10.2742,11.6939,17.587,13.3262,8.70714,7.1221,10.7379,10.2452,9.97833,39.5551,28.1052,0.407393,1
21.0063,11.6939,17.587,13.3262,8.70714,7.1221,10.7379,10.2452,9.97833,9.49083,42.607,30.9614,0.376133,1
20.6572,17.587,13.3262,8.70714,7.1221,10.7379,10.2452,9.97833,9.49083,9.72815,39.6203,29.7143,0.333373,1
21.0963,13.3262,8.70714,7.1221,10.7379,10.2452,9.97833,9.49083,9.72815,7.88631,29.1554,29.1973,-0.00143515,1
21.5428,8.70714,7.1221,10.7379,10.2452,9.97833,9.49083,9.72815,7.88631,8.5448,26.5672,27.1053,-0.0198527,1
21.0126,7.1221,10.7379,10.2452,9.97833,9.49083,9.72815,7.88631,8.5448,7.46217,28.1052,26.1593,0.0743878,1
19.4216,10.7379,10.2452,9.97833,9.49083,9.72815,7.88631,8.5448,7.46217,11.636,30.9614,23.8933,0.295822,1
18.0034,10.2452,9.97833,9.49083,9.72815,7.88631,8.5448,7.46217,11.636,10.526,29.7143,27.643,0.0749329,1
17.8192,9.97833,9.49083,9.72815,7.88631,8.5448,7.46217,11.636,10.526,8.43273,29.1973,29.6242,-0.0144099,1
18.6954,9.49083,9.72815,7.88631,8.5448,7.46217,11.636,10.526,8.43273,7.98879,27.1053,30.5948,-0.114054,1
19.8776,9.72815,7.88631,8.5448,7.46217,11.636,10.526,8.43273,7.98879,7.25121,26.1593,26.9476,-0.0292532,1
20.754,7.88631,8.5448,7.46217,11.636,10.526,8.43273,7.98879,7.25121,7.4212,23.8933,23.6727,0.00931633,1
20.7283,8.5448,7.46217,11.636,10.526,8.43273,7.98879,7.25121,7.4212,6.78406,27.643,22.6612,0.219836,1
20.0358,7.46217,11.636,10.526,8.43273,7.98879,7.25121,7.4212,6.78406,8.44038,29.6242,21.4565,0.380665,1
18.9407,11.636,10.526,8.43273,7.98879,7.25121,7.4212,6.78406,8.44038,8.32971,30.5948,22.6456,0.351022,1
17.7788,10.526,8.43273,7.98879,7.25121,7.4212,6.78406,8.44038,8.32971,8.52032,26.9476,23.5542,0.144068,1
17.643,8.43273,7.98879,7.25121,7.4212,6.78406,8.44038,8.32971,8.52032,9.06946,23.6727,25.2904,-0.0639641,1
18.1263,7.98879,7.25121,7.4212,6.78406,8.44038,8.32971,8.52032,9.06946,8.86087,22.6612,25.9195,-0.125708,1
18.9556,7.25121,7.4212,6.78406,8.44038,8.32971,8.52032,9.06946,8.86087,9.14692,21.4565,26.4506,-0.188811,1
19.5112,7.4212,6.78406,8.44038,8.32971,8.52032,9.06946,8.86087,9.14692,7.52542,22.6456,27.0772,-0.163665,1
19.4518,6.78406,8.44038,8.32971,8.52032,9.06946,8.86087,9.14692,7.52542,8.65077,23.5542,25.5332,-0.0775089,1
19.2191,8.44038,8.32971,8.52032,9.06946,8.86087,9.14692,7.52542,8.65077,15.5938,25.2904,25.3231,-0.00129099,1
19.8768,8.32971,8.52032,9.06946,8.86087,9.14692,7.52542,8.65077,15.5938,14.8958,25.9195,31.7699,-0.18415,1
21.218,8.52032,9.06946,8.86087,9.14692,7.52542,8.65077,15.5938,14.8958,10.0001,26.4506,39.1404,-0.32421,1
22.8654,9.06946,8.86087,9.14692,7.52542,8.65077,15.5938,14.8958,10.0001,9.20275,27.0772,40.4897,-0.331256,1
24.3947,8.86087,9.14692,7.52542,8.65077,15.5938,14.8958,10.0001,9.20275,8.93788,25.5332,34.0987,-0.251197,1
25.35,9.14692,7.52542,8.65077,15.5938,14.8958,10.0001,9.20275,8.93788,7.94608,25.3231,28.1407,-0.100126,1
25.4868,7.52542,8.65077,15.5938,14.8958,10.0001,9.20275,8.93788,7.94608,7.73759,31.7699,26.0867,0.217859,1
24.3836,8.65077,15.5938,14.8958,10.0001,9.20275,8.93788,7.94608,7.73759,7.26915,39.1404,24.6215,0.589679,1
22.1692,15.5938,14.8958,10.0001,9.20275,8.93788,7.94608,7.73759,7.26915,6.8734,40.4897,22.9528,0.764041,1
19.5614,14.8958,10.0001,9.20275,8.93788,7.94608,7.73759,7.26915,6.8734,7.03064,34.0987,21.8801,0.558431,1
18.1229,10.0001,9.20275,8.93788,7.94608,7.73759,7.26915,6.8734,7.03064,7.74386,28.1407,21.1732,0.329074,1
17.6855,9.20275,8.93788,7.94608,7.73759,7.26915,6.8734,7.03064,7.74386,7.98223,26.0867,21.6479,0.205046,1
18.0363,8.93788,7.94608,7.73759,7.26915,6.8734,7.03064,7.74386,7.98223,11.1777,24.6215,22.7567,0.0819457,1
19.3635,7.94608,7.73759,7.26915,6.8734,7.03064,7.74386,7.98223,11.1777,11.9843,22.9528,26.9038,-0.146855,1
21.1784,7.73759,7.26915,6.8734,7.03064,7.74386,7.98223,11.1777,11.9843,10.2254,21.8801,31.1442,-0.297457,1
22.5947,7.26915,6.8734,7.03064,7.74386,7.98223,11.1777,11.9843,10.2254,7.37942,21.1732,33.3873,-0.365832,1
22.9581,6.8734,7.03064,7.74386,7.98223,11.1777,11.9843,10.2254,7.37942,7.11313,21.6479,29.5891,-0.268382,1
22.4694,7.03064,7.74386,7.98223,11.1777,11.9843,10.2254,7.37942,7.11313,9.25421,22.7567,24.7179,-0.0793428,1
21.2652,7.74386,7.98223,11.1777,11.9843,10.2254,7.37942,7.11313,9.25421,7.22676,26.9038,23.7468,0.132945,1
19.5503,7.98223,11.1777,11.9843,10.2254,7.37942,7.11313,9.25421,7.22676,6.40829,31.1442,23.5941,0.32,1
17.9855,11.1777,11.9843,10.2254,7.37942,7.11313,9.25421,7.22676,6.40829,8.30432,33.3873,22.8893,0.458647,1
17.1884,11.9843,10.2254,7.37942,7.11313,9.25421,7.22676,6.40829,8.30432,8.21627,29.5891,21.9394,0.348675,1
17.5706,10.2254,7.37942,7.11313,9.25421,7.22676,6.40829,8.30432,8.21627,6.69267,24.7179,22.9289,0.0780254,1
18.4624,7.37942,7.11313,9.25421,7.22676,6.40829,8.30432,8.21627,6.69267,6.1954,23.7468,23.2133,0.0229825,1
19.0513,7.11313,9.25421,7.22676,6.40829,8.30432,8.21627,6.69267,6.1954,6.75113,23.5941,21.1043,0.117974,1
18.7435,9.25421,7.22676,6.40829,8.30432,8.21627,6.69267,6.1954,6.75113,5.9766,22.8893,19.6392,0.165488,1
17.9152,7.22676,6.40829,8.30432,8.21627,6.69267,6.1954,6.75113,5.9766,6.06897,21.9394,18.9231,0.159394,1
17.017,6.40829,8.30432,8.21627,6.69267,6.1954,6.75113,5.9766,6.06897,5.46524,22.9289,18.7967,0.219835,1
16.0584,8.30432,8.21627,6.69267,6.1954,6.75113,5.9766,6.06897,5.46524,5.29123,23.2133,17.5108,0.325653,1
15.1437,8.21627,6.69267,6.1954,6.75113,5.9766,6.06897,5.46524,5.29123,6.02496,21.1043,16.8254,0.254311,1
14.9117,6.69267,6.1954,6.75113,5.9766,6.06897,5.46524,5.29123,6.02496,7.63405,19.6392,16.7814,0.170294,1
15.4846,6.1954,6.75113,5.9766,6.06897,5.46524,5.29123,6.02496,7.63405,8.37449,18.9231,18.9502,-0.00143044,1
16.4947,6.75113,5.9766,6.06897,5.46524,5.29123,6.02496,7.63405,8.37449,8.59742,18.7967,22.0335,-0.146903,1
17.7475,5.9766,6.06897,5.46524,5.29123,6.02496,7.63405,8.37449,8.59742,9.80375,17.5108,24.606,-0.288351,1
18.9763,6.06897,5.46524,5.29123,6.02496,7.63405,8.37449,8.59742,9.80375,9.56927,16.8254,26.7757,-0.371614,1
19.9484,5.46524,5.29123,6.02496,7.63405,8.37449,8.59742,9.80375,9.56927,7.53901,16.7814,27.9704,-0.40003,1
20.3776,5.29123,6.02496,7.63405,8.37449,8.59742,9.80375,9.56927,7.53901,6.25331,18.9502,26.912,-0.295845,1
20.1657,6.02496,7.63405,8.37449,8.59742,9.80375,9.56927,7.53901,6.25331,6.72996,22.0335,23.3616,-0.0568493,1
19.4307,7.63405,8.37449,8.59742,9.80375,9.56927,7.53901,6.25331,6.72996,6.55092,24.606,20.5223,0.198988,1
18.3628,8.37449,8.59742,9.80375,9.56927,7.53901,6.25331,6.72996,6.55092,5.69518,26.7757,19.5342,0.370708,1
17.2234,8.59742,9.80375,9.56927,7.53901,6.25331,6.72996,6.55092,5.69518,6.19147,27.9704,18.9761,0.473986,1
16.2038,9.80375,9.56927,7.53901,6.25331,6.72996,6.55092,5.69518,6.19147,5.62512,26.912,18.4376,0.459631,1
15.6571,9.56927,7.53901,6.25331,6.72996,6.55092,5.69518,6.19147,5.62512,6.81648,23.3616,17.5118,0.334051,1
16.0876,7.53901,6.25331,6.72996,6.55092,5.69518,6.19147,5.62512,6.81648,8.47657,20.5223,18.6331,0.10139,1
17.4398,6.25331,6.72996,6.55092,5.69518,6.19147,5.62512,6.81648,8.47657,9.61293,19.5342,20.9182,-0.0661618,1
19.0171,6.72996,6.55092,5.69518,6.19147,5.62512,6.81648,8.47657,9.61293,9.02547,18.9761,24.906,-0.238092,1
20.2158,6.55092,5.69518,6.19147,5.62512,6.81648,8.47657,9.61293,9.02547,7.10148,18.4376,27.115,-0.320023,1
20.7109,5.69518,6.19147,5.62512,6.81648,8.47657,9.61293,9.02547,7.10148,5.62726,17.5118,25.7399,-0.319664,1
20.3173,6.19147,5.62512,6.81648,8.47657,9.61293,9.02547,7.10148,5.62726,5.63099,18.6331,21.7542,-0.143473,1
19.2172,5.62512,6.81648,8.47657,9.61293,9.02547,7.10148,5.62726,5.63099,6.00155,20.9182,18.3597,0.13935,1
17.7016,6.81648,8.47657,9.61293,9.02547,7.10148,5.62726,5.63099,6.00155,5.00318,24.906,17.2598,0.443005,1
15.9248,8.47657,9.61293,9.02547,7.10148,5.62726,5.63099,6.00155,5.00318,5.14527,27.115,16.6357,0.629925,1
14.3623,9.61293,9.02547,7.10148,5.62726,5.63099,6.00155,5.00318,5.14527,6.15359,25.7399,16.15,0.5938,1
13.9937,9.02547,7.10148,5.62726,5.63099,6.00155,5.00318,5.14527,6.15359,9.43365,21.7542,16.302,0.334448,1
15.3702,7.10148,5.62726,5.63099,6.00155,5.00318,5.14527,6.15359,9.43365,11.1841,18.3597,20.7325,-0.114447,1
17.9202,5.62726,5.63099,6.00155,5.00318,5.14527,6.15359,9.43365,11.1841,12.1836,17.2598,26.7713,-0.355288,1
20.7324,5.63099,6.00155,5.00318,5.14527,6.15359,9.43365,11.1841,12.1836,11.0201,16.6357,32.8014,-0.492835,1
23.1276,6.00155,5.00318,5.14527,6.15359,9.43365,11.1841,12.1836,11.0201,8.90064,16.15,34.3878,-0.530357,1
24.8446,5.00318,5.14527,6.15359,9.43365,11.1841,12.1836,11.0201,8.90064,7.79973,16.302,32.1044,-0.492217,1
25.4306,5.14527,6.15359,9.43365,11.1841,12.1836,11.0201,8.90064,7.79973,5.40718,20.7325,27.7205,-0.252087,1
24.4658,6.15359,9.43365,11.1841,12.1836,11.0201,8.90064,7.79973,5.40718,4.5832,26.7713,22.1076,0.210959,1
21.9155,9.43365,11.1841,12.1836,11.0201,8.90064,7.79973,5.40718,4.5832,4.96362,32.8014,17.7901,0.843798,1
18.3214,11.1841,12.1836,11.0201,8.90064,7.79973,5.40718,4.5832,4.96362,8.03639,34.3878,14.954,1.29957,1
15.4353,12.1836,11.0201,8.90064,7.79973,5.40718,4.5832,4.96362,8.03639,11.5336,32.1044,17.5832,0.825854,1
15.3901,11.0201,8.90064,7.79973,5.40718,4.5832,4.96362,8.03639,11.5336,12.6242,27.7205,24.5336,0.129896,1
18.1206,8.90064,7.79973,5.40718,4.5832,4.96362,8.03639,11.5336,12.6242,10.6222,22.1076,32.1942,-0.313307,1
20.3602,7.79973,5.40718,4.5832,4.96362,8.03639,11.5336,12.6242,10.6222,3.60309,17.7901,34.78,-0.488496,1
22.4029,5.40718,4.5832,4.96362,8.03639,11.5336,12.6242,10.6222,3.60309,8.15614,14.954,26.8495,-0.443043,1
23.5283,4.5832,4.96362,8.03639,11.5336,12.6242,10.6222,3.60309,8.15614,6.83885,17.5832,22.3814,-0.214384,1
23.469,4.96362,8.03639,11.5336,12.6242,10.6222,3.60309,8.15614,6.83885,5.66805,24.5336,18.5981,0.319149,1
22.1168,8.03639,11.5336,12.6242,10.6222,3.60309,8.15614,6.83885,5.66805,3.19405,32.1942,20.663,0.558059,1
19.3437,11.5336,12.6242,10.6222,3.60309,8.15614,6.83885,5.66805,3.19405,3.30942,34.78,15.7009,1.21515,1
15.8097,12.6242,10.6222,3.60309,8.15614,6.83885,5.66805,3.19405,3.30942,5.72834,26.8495,12.1715,1.20593,1
12.8575,10.6222,3.60309,8.15614,6.83885,5.66805,3.19405,3.30942,5.72834,7.21825,22.3814,12.2318,0.829773,1
11.6436,3.60309,8.15614,6.83885,5.66805,3.19405,3.30942,5.72834,7.21825,6.16493,18.5981,16.256,0.144074,1
12.018,8.15614,6.83885,5.66805,3.19405,3.30942,5.72834,7.21825,6.16493,5.22787,20.663,19.1115,0.0811823,1
12.6744,6.83885,5.66805,3.19405,3.30942,5.72834,7.21825,6.16493,5.22787,7.34523,15.7009,18.6111,-0.156365,1
14.7271,5.66805,3.19405,3.30942,5.72834,7.21825,6.16493,5.22787,7.34523,9.23488,12.1715,18.738,-0.350438,1
16.8891,3.19405,3.30942,5.72834,7.21825,6.16493,5.22787,7.34523,9.23488,7.41519,12.2318,21.808,-0.439114,1
18.4424,3.30942,5.72834,7.21825,6.16493,5.22787,7.34523,9.23488,7.41519,7.1554,16.256,23.9953,-0.322534,1
19.4988,5.72834,7.21825,6.16493,5.22787,7.34523,9.23488,7.41519,7.1554,8.71697,19.1115,23.8055,-0.19718,1
20.3726,7.21825,6.16493,5.22787,7.34523,9.23488,7.41519,7.1554,8.71697,9.25955,18.6111,23.2876,-0.200816,1
21.1916,6.16493,5.22787,7.34523,9.23488,7.41519,7.1554,8.71697,9.25955,8.44882,18.738,25.1319,-0.254413,1
21.6461,5.22787,7.34523,9.23488,7.41519,7.1554,8.71697,9.25955,8.44882,5.87502,21.808,26.4253,-0.174732,1
21.2396,7.34523,9.23488,7.41519,7.1554,8.71697,9.25955,8.44882,5.87502,3.38052,23.9953,23.5834,0.0174663,1
19.8474,9.23488,7.41519,7.1554,8.71697,9.25955,8.44882,5.87502,3.38052,2.78448,23.8055,17.7044,0.344611,1
17.7846,7.41519,7.1554,8.71697,9.25955,8.44882,5.87502,3.38052,2.78448,4.06957,23.2876,12.04,0.934179,1
15.6734,7.1554,8.71697,9.25955,8.44882,5.87502,3.38052,2.78448,4.06957,5.64827,25.1319,10.2346,1.45559,1
13.6197,8.71697,9.25955,8.44882,5.87502,3.38052,2.78448,4.06957,5.64827,5.17795,26.4253,12.5023,1.11363,1
12.0069,9.25955,8.44882,5.87502,3.38052,2.78448,4.06957,5.64827,5.17795,5.02833,23.5834,14.8958,0.583225,1
11.4921,8.44882,5.87502,3.38052,2.78448,4.06957,5.64827,5.17795,5.02833,4.96654,17.7044,15.8545,0.116674,1
11.9118,5.87502,3.38052,2.78448,4.06957,5.64827,5.17795,5.02833,4.96654,4.19167,12.04,15.1728,-0.206474,1
12.4563,3.38052,2.78448,4.06957,5.64827,5.17795,5.02833,4.96654,4.19167,3.54842,10.2346,14.1865,-0.278572,1
12.9803,2.78448,4.06957,5.64827,5.17795,5.02833,4.96654,4.19167,3.54842,5.5444,12.5023,12.7066,-0.0160792,1
13.617,4.06957,5.64827,5.17795,5.02833,4.96654,4.19167,3.54842,5.5444,7.07275,14.8958,13.2845,0.121292,1
14.4271,5.64827,5.17795,5.02833,4.96654,4.19167,3.54842,5.5444,7.07275,7.80698,15.8545,16.1656,-0.0192399,1
15.4897,5.17795,5.02833,4.96654,4.19167,3.54842,5.5444,7.07275,7.80698,7.85887,15.1728,20.4241,-0.257113,1
16.6287,5.02833,4.96654,4.19167,3.54842,5.5444,7.07275,7.80698,7.85887,6.59643,14.1865,22.7386,-0.376103,1
17.388,4.96654,4.19167,3.54842,5.5444,7.07275,7.80698,7.85887,6.59643,4.72425,12.7066,22.2623,-0.42923,1
17.7075,4.19167,3.54842,5.5444,7.07275,7.80698,7.85887,6.59643,4.72425,4.24765,13.2845,19.1796,-0.307362,1
17.6015,3.54842,5.5444,7.07275,7.80698,7.85887,6.59643,4.72425,4.24765,4.41675,16.1656,15.5683,0.0383627,1
17.1191,5.5444,7.07275,7.80698,7.85887,6.59643,4.72425,4.24765,4.41675,4.95239,20.4241,13.3886,0.525481,1
15.8537,7.07275,7.80698,7.85887,6.59643,4.72425,4.24765,4.41675,4.95239,3.74581,22.7386,13.6168,0.669895,1
14.0878,7.80698,7.85887,6.59643,4.72425,4.24765,4.41675,4.95239,3.74581,4.2651,22.2623,13.1149,0.697474,1
12.3141,7.85887,6.59643,4.72425,4.24765,4.41675,4.95239,3.74581,4.2651,5.08322,19.1796,12.9633,0.479528,1
10.9436,6.59643,4.72425,4.24765,4.41675,4.95239,3.74581,4.2651,5.08322,4.88446,15.5683,13.0941,0.188955,1
10.5177,4.72425,4.24765,4.41675,4.95239,3.74581,4.2651,5.08322,4.88446,6.73203,13.3886,14.2328,-0.0593092,1
11.1624,4.24765,4.41675,4.95239,3.74581,4.2651,5.08322,4.88446,6.73203,7.69887,13.6168,16.6997,-0.184609,1
12.4178,4.41675,4.95239,3.74581,4.2651,5.08322,4.88446,6.73203,7.69887,6.73897,13.1149,19.3154,-0.32101,1
13.851,4.95239,3.74581,4.2651,5.08322,4.88446,6.73203,7.69887,6.73897,5.75971,12.9633,21.1699,-0.387654,1
15.3398,3.74581,4.2651,5.08322,4.88446,6.73203,7.69887,6.73897,5.75971,5.90736,13.0941,20.1976,-0.351697,1
16.414,4.2651,5.08322,4.88446,6.73203,7.69887,6.73897,5.75971,5.90736,5.49753,14.2328,18.406,-0.226733,1
16.9282,5.08322,4.88446,6.73203,7.69887,6.73897,5.75971,5.90736,5.49753,5.09928,16.6997,17.1646,-0.027084,1
16.9053,4.88446,6.73203,7.69887,6.73897,5.75971,5.90736,5.49753,5.09928,4.95294,19.3154,16.5042,0.170333,1
16.3461,6.73203,7.69887,6.73897,5.75971,5.90736,5.49753,5.09928,4.95294,4.30501,21.1699,15.5497,0.361429,1
15.1808,7.69887,6.73897,5.75971,5.90736,5.49753,5.09928,4.95294,4.30501,3.31342,20.1976,14.3572,0.406787,1
13.7052,6.73897,5.75971,5.90736,5.49753,5.09928,4.95294,4.30501,3.31342,2.58758,18.406,12.5714,0.464125,1
12.2,5.75971,5.90736,5.49753,5.09928,4.95294,4.30501,3.31342,2.58758,2.3344,17.1646,10.206,0.681815,1
10.8726,5.90736,5.49753,5.09928,4.95294,4.30501,3.31342,2.58758,2.3344,3.93213,16.5042,8.2354,1.00405,1
10.0357,5.49753,5.09928,4.95294,4.30501,3.31342,2.58758,2.3344,3.93213,5.53862,15.5497,8.85411,0.756219,1
9.93572,5.09928,4.95294,4.30501,3.31342,2.58758,2.3344,3.93213,5.53862,5.49573,14.3572,11.8052,0.216183,1
10.2329,4.95294,4.30501,3.31342,2.58758,2.3344,3.93213,5.53862,5.49573,4.75923,12.5714,14.9665,-0.160032,1
10.8843,4.30501,3.31342,2.58758,2.3344,3.93213,5.53862,5.49573,4.75923,5.74721,10.206,15.7936,-0.353788,1
12.1189,3.31342,2.58758,2.3344,3.93213,5.53862,5.49573,4.75923,5.74721,7.65878,8.2354,16.0022,-0.485357,1
13.7602,2.58758,2.3344,3.93213,5.53862,5.49573,4.75923,5.74721,7.65878,8.20078,8.85411,18.1652,-0.512579,1
15.2452,2.3344,3.93213,5.53862,5.49573,4.75923,5.74721,7.65878,8.20078,6.69276,11.8052,21.6068,-0.453636,1
16.2109,3.93213,5.53862,5.49573,4.75923,5.74721,7.65878,8.20078,6.69276,5.32925,14.9665,22.5523,-0.336367,1
16.5625,5.53862,5.49573,4.75923,5.74721,7.65878,8.20078,6.69276,5.32925,4.17056,15.7936,20.2228,-0.219021,1
16.4542,5.49573,4.75923,5.74721,7.65878,8.20078,6.69276,5.32925,4.17056,3.78042,16.0022,16.1926,-0.011759,1
15.9662,4.75923,5.74721,7.65878,8.20078,6.69276,5.32925,4.17056,3.78042,3.58385,18.1652,13.2802,0.367839,1
14.9492,5.74721,7.65878,8.20078,6.69276,5.32925,4.17056,3.78042,3.58385,3.35982,21.6068,11.5348,0.873175,1
13.5088,7.65878,8.20078,6.69276,5.32925,4.17056,3.78042,3.58385,3.35982,3.19775,22.5523,10.7241,1.10296,1
11.767,8.20078,6.69276,5.32925,4.17056,3.78042,3.58385,3.35982,3.19775,1.76306,20.2228,10.1414,0.994081,1
9.96442,6.69276,5.32925,4.17056,3.78042,3.58385,3.35982,3.19775,1.76306,0.262318,16.1926,8.32062,0.946077,1
8.30424,5.32925,4.17056,3.78042,3.58385,3.35982,3.19775,1.76306,0.262318,0.28773,13.2802,5.22312,1.54258,1
6.77928,4.17056,3.78042,3.58385,3.35982,3.19775,1.76306,0.262318,0.28773,0.446319,11.5348,2.31311,3.98673,1
5.43521,3.78042,3.58385,3.35982,3.19775,1.76306,0.262318,0.28773,0.446319,1.13796,10.7241,0.996367,9.7632,1
4.20518,3.58385,3.35982,3.19775,1.76306,0.262318,0.28773,0.446319,1.13796,1.18833,10.1414,1.87201,4.4174,1
3.33859,3.35982,3.19775,1.76306,0.262318,0.28773,0.446319,1.13796,1.18833,2.52113,8.32062,2.77261,2.00101,1
3.16286,3.19775,1.76306,0.262318,0.28773,0.446319,1.13796,1.18833,2.52113,2.49153,5.22312,4.84741,0.0775074,1
3.62056,1.76306,0.262318,0.28773,0.446319,1.13796,1.18833,2.52113,2.49153,2.15874,2.31311,6.20098,-0.626977,1
4.31013,0.262318,0.28773,0.446319,1.13796,1.18833,2.52113,2.49153,2.15874,1.9582,0.996367,7.17139,-0.861064,1
5.04357,0.28773,0.446319,1.13796,1.18833,2.52113,2.49153,2.15874,1.9582,2.47163,1.87201,6.60847,-0.716726,1
5.73178,0.446319,1.13796,1.18833,2.52113,2.49153,2.15874,1.9582,2.47163,2.67693,2.77261,6.58857,-0.579179,1
6.55196,1.13796,1.18833,2.52113,2.49153,2.15874,1.9582,2.47163,2.67693,4.10408,4.84741,7.10676,-0.317915,1
7.98895,1.18833,2.52113,2.49153,2.15874,1.9582,2.47163,2.67693,4.10408,7.19706,6.20098,9.25265,-0.329815,1
10.5402,2.52113,2.49153,2.15874,1.9582,2.47163,2.67693,4.10408,7.19706,10.6002,7.17139,13.9781,-0.486954,1
13.5371,2.49153,2.15874,1.9582,2.47163,2.67693,4.10408,7.19706,10.6002,10.1303,6.60847,21.9013,-0.698261,1
16.5615,2.15874,1.9582,2.47163,2.67693,4.10408,7.19706,10.6002,10.1303,8.99564,6.58857,27.9275,-0.764083,1
18.8854,1.9582,2.47163,2.67693,4.10408,7.19706,10.6002,10.1303,8.99564,5.762,7.10676,29.7261,-0.760925,1
19.9373,2.47163,2.67693,4.10408,7.19706,10.6002,10.1303,8.99564,5.762,1.59743,9.25265,24.8879,-0.628228,1
19.7299,2.67693,4.10408,7.19706,10.6002,10.1303,8.99564,5.762,1.59743,0.0503238,13.9781,16.3551,-0.145337,1
18.4492,4.10408,7.19706,10.6002,10.1303,8.99564,5.762,1.59743,0.0503238,0.0164877,21.9013,7.40976,1.95574,1
16.086,7.19706,10.6002,10.1303,8.99564,5.762,1.59743,0.0503238,0.0164877,0.0259322,27.9275,1.66425,15.7809,1
12.6754,10.6002,10.1303,8.99564,5.762,1.59743,0.0503238,0.0164877,0.0259322,0.325517,29.7261,0.0927437,319.519,1
8.65607,10.1303,8.99564,5.762,1.59743,0.0503238,0.0164877,0.0259322,0.325517,0.404614,24.8879,0.367937,66.6419,4
5.00534,8.99564,5.762,1.59743,0.0503238,0.0164877,0.0259322,0.325517,0.404614,1.38152,16.3551,0.756064,20.6319,4
2.41761,5.762,1.59743,0.0503238,0.0164877,0.0259322,0.325517,0.404614,1.38152,2.67798,7.40976,2.11166,2.50898,4
2.74818,1.59743,0.0503238,0.0164877,0.0259322,0.325517,0.404614,1.38152,2.67798,4.07821,1.66425,4.46411,-0.627195,5
4.47779,0.0503238,0.0164877,0.0259322,0.325517,0.404614,1.38152,2.67798,4.07821,5.01637,0.0927437,8.13771,-0.988603,5
6.44608,0.0164877,0.0259322,0.325517,0.404614,1.38152,2.67798,4.07821,5.01637,5.56982,0.367937,11.7726,-0.968746,5
8.48053,0.0259322,0.325517,0.404614,1.38152,2.67798,4.07821,5.01637,5.56982,5.50651,0.756064,14.6644,-0.948442,5
10.3181,0.325517,0.404614,1.38152,2.67798,4.07821,5.01637,5.56982,5.50651,4.79308,2.11166,16.0927,-0.868782,5
11.5127,0.404614,1.38152,2.67798,4.07821,5.01637,5.56982,5.50651,4.79308,2.51024,4.46411,15.8694,-0.718697,1
11.895,1.38152,2.67798,4.07821,5.01637,5.56982,5.50651,4.79308,2.51024,0.704583,8.13771,12.8098,-0.364729,1
11.4536,2.67798,4.07821,5.01637,5.56982,5.50651,4.79308,2.51024,0.704583,0.0437839,11.7726,8.0079,0.470118,1
10.2873,4.07821,5.01637,5.56982,5.50651,4.79308,2.51024,0.704583,0.0437839,0.0305788,14.6644,3.2586,3.50021,4
8.56171,5.01637,5.56982,5.50651,4.79308,2.51024,0.704583,0.0437839,0.0305788,0.0550724,16.0927,0.778946,19.6596,4
6.52184,5.56982,5.50651,4.79308,2.51024,0.704583,0.0437839,0.0305788,0.0550724,0.0946664,15.8694,0.129435,121.605,4
4.41218,5.50651,4.79308,2.51024,0.704583,0.0437839,0.0305788,0.0550724,0.0946664,0.0758891,12.8098,0.180318,70.0404,4
2.49032,4.79308,2.51024,0.704583,0.0437839,0.0305788,0.0550724,0.0946664,0.0758891,0.0117521,8.0079,0.225628,34.4916,4
0.995392,2.51024,0.704583,0.0437839,0.0305788,0.0550724,0.0946664,0.0758891,0.0117521,0.029867,3.2586,0.182308,16.8742,4
0.261119,0.704583,0.0437839,0.0305788,0.0550724,0.0946664,0.0758891,0.0117521,0.029867,0.0449904,0.778946,0.117508,5.62887,2
0.140047,0.0437839,0.0305788,0.0550724,0.0946664,0.0758891,0.0117521,0.029867,0.0449904,0.245468,0.129435,0.0866095,0.494467,2
0.271273,0.0305788,0.0550724,0.0946664,0.0758891,0.0117521,0.029867,0.0449904,0.245468,0.540827,0.180318,0.320325,-0.43708,2
0.45365,0.0550724,0.0946664,0.0758891,0.0117521,0.029867,0.0449904,0.245468,0.540827,0.552303,0.225628,0.831286,-0.72858,2
